,JKL,ATC ,INN,Zaštićeno ime leka,FO,Pakovanje i jačina  leka,Naziv proizvođača leka,Država proizvodnje leka,Cena leka na veliko za pakovanje,DDD,Cena leka na veliko po DDD,Participacija osiguranog lica,Indikacija,Napomena
573,1088203,N06DA03,rivastigmin,NIMVASTID,"kapsula, tvrda ","kapsula, tvrda 28 po 6 mg",Krka Tovarna Zdravil d.d. ,Slovenija,996.6,9 mg,53.38928571428571,0.75,"1. Alzheimerova bolest (G30; F00).
2. Demencija u Parkinsonovoj bolesti (F02.3)",Lek se uvodi u terapiju na osnovu mišljenja psihijatra ili neuropsihijatra ili neurologa.
574,9088225,N06DA03,rivastigmin,EXELON,transdermalni flaster,"kesica, 30 po 1 kom, 4,6 mg/24 h",Novartis Pharma Stein AG; Novartis Pharma GmBH,Švajcarska; Nemačka,3489.9,9 mg,227.60217391304352,0.6,Blago do umereno teška demencija Alchajmerovog tipa (G30; F00). ,Lek se uvodi u terapiju  na osnovu mišljenja  psihijatra ili neuropsihijatra ili neurologa.
575,9088226,N06DA03,rivastigmin,EXELON,transdermalni flaster,"kesica, 30 po 1 kom, 9,5 mg/24 h",Novartis Pharma Stein AG; Novartis Pharma GmBH,Švajcarska; Nemačka,3489.9,9 mg,110.20736842105264,0.6,Blago do umereno teška demencija Alchajmerovog tipa (G30; F00). ,Lek se uvodi u terapiju  na osnovu mišljenja  psihijatra ili neuropsihijatra ili neurologa.
576,9088227,N06DA03,rivastigmin,EXELON,transdermalni flaster,30 po 13.3mg/24h,Novartis Pharma Stein AG; Novartis Pharma GMBH,Švajcarska; Nemačka,3489.9,"9,5 mg",83.09285714285714,0.6,Blago do umereno teška demencija Alchajmerovog tipa (G30; F00). ,Lek se uvodi u terapiju  na osnovu mišljenja  psihijatra ili neuropsihijatra ili neurologa.
577,1079000,N06DA04,galantamin,ALZAMIN,"kapsula sa produženim oslobađanjem, tvrda","blister, 30 po 8 mg",PharmaSwiss d.o.o.,Republika Srbija,1528.7,16 mg,101.91333333333334,0.8,Alzheimerova bolest (G30; F00).,Lek se uvodi u terapiju  na osnovu mišljenja psihijatra ili neuropsihijatra ili neurologa.
578,1079002,N06DA04,galantamin,ALZAMIN,"kapsula sa produženim oslobađanjem, tvrda","blister, 30 po 16 mg",PharmaSwiss d.o.o.,Republika Srbija,2049.7,16 mg,68.32333333333332,0.8,Alzheimerova bolest (G30; F00).,Lek se uvodi u terapiju  na osnovu mišljenja psihijatra ili neuropsihijatra ili neurologa.
579,1079903,N06DX01,memantin,MEMANDO,film tableta,"blister, 28 po 10 mg",Krka Tovarna Zdravil d.d. ,Slovenija,710.9,20 mg,50.778571428571425,0.75,Alzheimerova bolest (G30; F00).,Lek se uvodi u terapiju na osnovu mišljenja psihijatra ili neuropsihijatra ili neurologa.
580,1079907,N06DX01,memantin,MEMANDO,film tableta,"blister, 28 po 20 mg",Krka Tovarna Zdravil d.d. ,Slovenija,1421.8,20 mg,50.778571428571425,0.75,Alzheimerova bolest (G30; F00).,Lek se uvodi u terapiju na osnovu mišljenja psihijatra ili neuropsihijatra ili neurologa.
581,1079033,N06DX01,memantin,NEMDATINE,film tableta,"blister, 28 po 10 mg",Actavis LTD   , Malta       ,710.9,20 mg,50.778571428571425,0.75,Alzheimerova bolest (G30; F00).,Lek se uvodi u terapiju na osnovu mišljenja psihijatra ili neuropsihijatra ili neurologa.
582,1079028,N06DX01,memantin,NEMDATINE,film tableta,"blister, 28 po 20 mg",Actavis LTD   , Malta       ,1421.8,20 mg,50.778571428571425,0.75,Alzheimerova bolest (G30; F00).,Lek se uvodi u terapiju na osnovu mišljenja psihijatra ili neuropsihijatra ili neurologa.
583,1079004,N06DX01,memantin,YMANA,film tableta,"blister, 28 po 20 mg",Alkaloid AD Skopje,Republika Makedonija,1421.8,20 mg,50.778571428571425,0.75,Alzheimerova bolest (G30; F00).,Lek se uvodi u terapiju na osnovu mišljenja psihijatra ili neuropsihijatra ili neurologa.
584,1075310,N07BB03,akamprosat,CAMPRAL,gastrorezistentna tableta," blister, 84 po 333mg",Merck S.L; Merck Sante S.A.S, Španija; Francuska,1127.7,2 g,80.63063063063063,0.9,Održavanje apstinencije kod pacijenata zavisnih od alkohola u kombinaciji sa psihološkim savetovanjem (F10).,Lek se uvodi u terapiju na osnovu mišljenja psihijatra/neuropsihijatra.
585,1182031,N07BB04,naltrekson,NALTREXONE AMOMED,film tableta,"blister, 28 po 50 mg",Haupt Pharma Wolfratshausen GmbH; Amomed Pharma GmbH,Nemačka; Austrija,3425.2,50 mg,122.32857142857144,0.75,Održavanje opijatske zavisnosti   (F11).,Lek se uvodi u terapiju  na osnovu mišljenja  tri lekara  psihijatra ili neuropsihijatra.
586,1182051,N07BC01,buprenorfin,BUPRENORFIN ALKALOID,sublingvalna tableta,"blister, 7 po 2 mg",Alkaloid a.d.,Republika Makedonija,345.8,8 mg,197.6,0.5,Lečenje  zavisnosti od opijata (F11).,"Za supstituciju, lek se uvodi u terapiju u zdravstvenim ustanovama koje obavljaju zdravstvenu delatnost na primarnom, sekundarnom ili tercijarnom nivou  na osnovu mišljenja psihijatra/neuropsihijatra  ili subspecijaliste za bolesti zavisnosti, a u skladu sa Smernicama za primenu supstitucione terapije. Za detoksikaciju, lek se uvodi i detoksikacija sprovodi isključivo u sledećim zdravstvenim ustanovama:
     - KC Kragujevac- Klinika za psihijatriju
     - KC Vojvodine- Klinika za psihijatriju
     - KC Niš- Klinika za zaštitu mentalnog zdravlja
     - Specijalna bolnica za psihijatrijske bolesti „Gornja Toponica”
     - Specijalna bolnica za bolesti zavisnosti u Beogradu."
587,1182052,N07BC01,buprenorfin,BUPRENORFIN ALKALOID,sublingvalna tableta,"blister, 7 po 8 mg",Alkaloid a.d.,Republika Makedonija,1158.7,8 mg,165.52857142857144,0.5,Lečenje  zavisnosti od opijata (F11).,"Za supstituciju, lek se uvodi u terapiju u zdravstvenim ustanovama koje obavljaju zdravstvenu delatnost na primarnom, sekundarnom ili tercijarnom nivou  na osnovu mišljenja psihijatra/neuropsihijatra  ili subspecijaliste za bolesti zavisnosti, a u skladu sa Smernicama za primenu supstitucione terapije. Za detoksikaciju, lek se uvodi i detoksikacija sprovodi isključivo u sledećim zdravstvenim ustanovama:
     - KC Kragujevac- Klinika za psihijatriju
     - KC Vojvodine- Klinika za psihijatriju
     - KC Niš- Klinika za zaštitu mentalnog zdravlja
     - Specijalna bolnica za psihijatrijske bolesti „Gornja Toponica”
     - Specijalna bolnica za bolesti zavisnosti u Beogradu."
588,7110022,R01AD01,beklometazon,BECONASE,"sprej za nos, suspenzija","bočica sa raspršivačem, 200 po  50 mcg/doza ",GlaxoSmithKline Pharmaceuticals S.A.; Glaxo Wellcome S.A.,Poljska; Španija,383.2,"0,4 mg",15.328,0.35,,
589,7114591,R03AC12,salmeterol,SEREVENT Inhaler CFC-Free,suspenzija za inhalaciju pod pritiskom ,"inhalator pod pritiskom sa dozerom, 1 po 120 doza (25 mcg/doza)",Glaxo Wellcome Production,Francuska,1832.4,100 mcg,61.08,0.35,"1. Bronhijalna astma, samo uz terapiju inhalacionim kortikosteroidima (J45),
2. Hronična opstruktivna bolest pluća kod odraslih za umereno teške, teške i veoma teške ( II, III ili IV stadijum) oblike bolesti (J44).",Lek se uvodi u terapiju za indikacije pod tačkama 1. i 2.  na osnovu  mišljenja  pulmologa ili pneumoftiziologa ili alergologa ili imunologa ili  interniste  u službi pulmologije.
590,7114162,R03AC13,formoterol,OXIS TURBUHALER,prašak za inhalaciju,"kontejner višedozni, 1 po 60 doza (4,5 mcg/doza)",AstraZeneca AB,Švedska,1119.4,24 mcg,74.62666666666668,0.35,"1. Bronhijalna astma, samo uz terapiju inhalacionim kortikosteroidima (J45),
2. Hronična opstruktivna bolest pluća kod odraslih za umereno teške, teške i veoma teške ( II, III ili IV stadijum) oblike bolesti (J44).",Lek se uvodi u terapiju za indikacije pod tačkama 1. i 2.  na osnovu  mišljenja  pulmologa ili pneumoftiziologa ili alergologa ili imunologa ili  interniste  u službi pulmologije.
591,7114163,R03AC13,formoterol,OXIS TURBUHALER,prašak za inhalaciju,"kontejner višedozni, 1 po 60 doza (9 mcg/doza)",AstraZeneca AB,Švedska,1754.3,24 mcg,58.47666666666666,0.35,"1. Bronhijalna astma, samo uz terapiju inhalacionim kortikosteroidima (J45),
2. Hronična opstruktivna bolest pluća kod odraslih za umereno teške, teške i veoma teške ( II, III ili IV stadijum) oblike bolesti (J44).",Lek se uvodi u terapiju za indikacije pod tačkama 1. i 2.  na osnovu  mišljenja  pulmologa ili pneumoftiziologa ili alergologa ili imunologa ili  interniste  u službi pulmologije.
592,7114167,R03AC13,formoterol,ATIMOS,rastvor za inhalaciju pod pritiskom,"kontejner pod pritiskom, 1 po 120 doza (12 mcg/doza)",Chiesi Farmaceutici S.P.A; Chiesi Pharmaceuticals GmbH,Italija; Austija,3167.9,24 mcg,52.79833333333333,0.35,"Hronična opstruktivna bolest pluća kod odraslih za umereno teške, teške i veoma teške ( II, III ili IV stadijum) oblike bolesti (J44) ",Lek se uvodi u terapiju na osnovu mišljenja pulmologa ili pneumoftiziologa ili alergologa ili imunologa  ili interniste u službi pulmologije 
593,7114164,R03AC18,indakaterol,ONBREZ BREEZHALER,prašak za inhalaciju,"tvrda kapsula, blister 30 po150mcg ",Novartis Pharma Stein AG,Švajcarska,2675.3,"0,15mg",89.17666666666668,0.35,"Hronična opstruktivna bolest pluća kod odraslih za umereno teške, teške i veoma teške ( II, III ili IV stadijum) oblike bolesti (J44).",Lek se uvodi u terapiju na osnovu  mišljenja pulmologa ili pneumoftiziologa ili alergologa ili imunologa ili  interniste  u službi pulmologije.
594,7114670,R03AK06," salmeterol, flutikazon",SERETIDE DISCUS,"prašak za inhalaciju, podeljen","diskus, 1 po 60 doza (50 mcg/doza+100 mcg/doza)",Glaxo Wellcome Operations,Velika Britanija,1727.7,2 inh.,57.59,0.35,"1. Bronhijalna astma  (J45).
2. Hronična opstruktivna bolest pluća kod odraslih kod kojih je postbronhodilatatorni FEV1≤60% (J44).",Za indikacije pod tačkom 1. i 2. lek se uvodi u terapiju na osnovu  mišljenja pulmologa ili pneumoftiziologa ili alergologa ili imunologa ili  interniste  u službi pulmologije. Za  indikaciju pod tačkom 2. mišljenje mora da sadrži vrednost postbronhodilatatornog FEV1.
595,7114671,R03AK06," salmeterol, flutikazon",SERETIDE DISCUS,"prašak za inhalaciju, podeljen","diskus, 1 po 60 doza (50 mcg/doza+250 mcg/doza)",Glaxo Wellcome Operations,Velika Britanija,2356.5,2 inh.,78.55,0.35,"1. Bronhijalna astma  (J45).
2. Hronična opstruktivna bolest pluća kod odraslih kod kojih je postbronhodilatatorni FEV1≤60% (J44).",Za indikacije pod tačkom 1. i 2. lek se uvodi u terapiju na osnovu  mišljenja pulmologa ili pneumoftiziologa ili alergologa ili imunologa ili  interniste  u službi pulmologije. Za  indikaciju pod tačkom 2. mišljenje mora da sadrži vrednost postbronhodilatatornog FEV1.
596,7114672,R03AK06," salmeterol, flutikazon",SERETIDE DISCUS,"prašak za inhalaciju, podeljen","diskus, 1 po 60 doza ( 50 mcg/doza+500 mcg/doza)",Glaxo Wellcome Operations,Velika Britanija,2862.4,2 inh.,95.41333333333334,0.35,"1.  Bronhijalna astma  (J45).
2.  Hronična opstruktivna bolest pluća kod odraslih kod kojih je postbronhodilatatorni FEV1≤60% (J44).",Za indikacije pod tačkom 1. i 2. lek se uvodi u terapiju na osnovu  mišljenja pulmologa ili pneumoftiziologa ili alergologa ili imunologa ili  interniste  u službi pulmologije. Za  indikaciju pod tačkom 2. mišljenje mora da sadrži vrednost postbronhodilatatornog FEV1.
597,7114673,R03AK06,"salmeterol, flutikazon",AIRFLUSAL FORSPIRO,"prašak za inhalaciju, podeljen","blister, 1 po 60 doza (50mcg/doza + 250mcg/doza)",Aeropharm GMBH,Nemačka,1812.7,2 inh.,60.42333333333333,0.25,"1.  Bronhijalna astma  (J45).
2.  Hronična opstruktivna bolest pluća kod odraslih kod kojih je postbronhodilatatorni FEV1≤60% (J44).",Za indikacije pod tačkom 1. i 2. lek se uvodi u terapiju na osnovu  mišljenja pulmologa ili pneumoftiziologa ili alergologa ili imunologa ili  interniste  u službi pulmologije. Za  indikaciju pod tačkom 2. mišljenje mora da sadrži vrednost postbronhodilatatornog FEV1.
598,7114674,R03AK06,"salmeterol, flutikazon",AIRFLUSAL FORSPIRO,"prašak za inhalaciju, podeljen","blister, 1 po 60 doza (50mcg/doza + 500mcg/doza)",Aeropharm GMBH,Nemačka,2385.3,2 inh.,79.51,0.25,"1.  Bronhijalna astma  (J45).
2.  Hronična opstruktivna bolest pluća kod odraslih kod kojih je postbronhodilatatorni FEV1≤60% (J44).",Za indikacije pod tačkom 1. i 2. lek se uvodi u terapiju na osnovu  mišljenja pulmologa ili pneumoftiziologa ili alergologa ili imunologa ili  interniste  u službi pulmologije. Za  indikaciju pod tačkom 2. mišljenje mora da sadrži vrednost postbronhodilatatornog FEV1.
599,7114620,R03AK06,"salmeterol, flutikazon",ASARIS,"prašak za inhalaciju, podeljen","blister, 1 po 60 doza (50mcg/doza + 100mcg/doza)",Polfarmex S.A.,Poljska,1329.0,2 inh.,44.3,0.25,"1.  Bronhijalna astma  (J45).
2.  Hronična opstruktivna bolest pluća kod odraslih kod kojih je postbronhodilatatorni FEV1≤60% (J44).",Za indikacije pod tačkom 1. i 2. lek se uvodi u terapiju na osnovu  mišljenja pulmologa ili pneumoftiziologa ili alergologa ili imunologa ili  interniste  u službi pulmologije. Za  indikaciju pod tačkom 2. mišljenje mora da sadrži vrednost postbronhodilatatornog FEV1.
600,7114621,R03AK06,"salmeterol, flutikazon",ASARIS,"prašak za inhalaciju, podeljen","blister, 1 po 60 doza (50mcg/doza + 250mcg/doza)",Polfarmex S.A.,Poljska,1812.7,2 inh.,60.42333333333333,0.25,"1.  Bronhijalna astma  (J45).
2.  Hronična opstruktivna bolest pluća kod odraslih kod kojih je postbronhodilatatorni FEV1≤60% (J44).",Za indikacije pod tačkom 1. i 2. lek se uvodi u terapiju na osnovu  mišljenja pulmologa ili pneumoftiziologa ili alergologa ili imunologa ili  interniste  u službi pulmologije. Za  indikaciju pod tačkom 2. mišljenje mora da sadrži vrednost postbronhodilatatornog FEV1.
601,7114622,R03AK06,"salmeterol, flutikazon",ASARIS,"prašak za inhalaciju, podeljen","blister, 1 po 60 doza (50mcg/doza + 500mcg/doza)",Polfarmex S.A.,Poljska,2385.3,2 inh.,79.51,0.25,"1.  Bronhijalna astma  (J45).
2.  Hronična opstruktivna bolest pluća kod odraslih kod kojih je postbronhodilatatorni FEV1≤60% (J44).",Za indikacije pod tačkom 1. i 2. lek se uvodi u terapiju na osnovu  mišljenja pulmologa ili pneumoftiziologa ili alergologa ili imunologa ili  interniste  u službi pulmologije. Za  indikaciju pod tačkom 2. mišljenje mora da sadrži vrednost postbronhodilatatornog FEV1.
602,7114677,R03AK06,"salmeterol, flutikazon",ALAPHION,suspenzija za inhalaciju pod pritiskom,"kontejner pod pritiskom, 1 po 120 doza (25mcg/doza+125mcg/doza)","Cipla (EU) Limited; S&D Pharma CZ, Spol. S.R.O.",Velika Britanija; Češka,1812.7,4 inh.,60.42333333333333,0.3, Bronhijalna astma  (J45).,Lek se uvodi u terapiju na osnovu  mišljenja pulmologa ili pneumoftiziologa ili alergologa ili imunologa ili  interniste  u službi pulmologije.
603,7114678,R03AK06,"salmeterol, flutikazon",ALAPHION,suspenzija za inhalaciju pod pritiskom,"kontejner pod pritiskom, 1 po 120 doza (25mcg/doza+250mcg/doza)","Cipla (EU) Limited; S&D Pharma CZ, Spol. S.R.O.",Velika Britanija; Češka,2385.3,4 inh.,79.51,0.3, Bronhijalna astma  (J45).,Lek se uvodi u terapiju na osnovu  mišljenja pulmologa ili pneumoftiziologa ili alergologa ili imunologa ili  interniste  u službi pulmologije.
604,7114710,R03AK07,"formoterol, budesonid",SYMBICORT TURBUHALER,prašak za inhalaciju,"inhalator, 1 po 60 doza (4.5mcg/doza+80mcg/doza)",AstraZeneca AB,Švedska,1598.4,4 inh.,106.56,0.35,"1. Bronhijalna astma (J45).
2. Hronična opstruktivna bolest pluća kod odraslih kod kojih je postbronhodilatatorni FEV1<50% (J44).",Za indikacije pod tačkom 1. i 2. lek se uvodi u terapiju na osnovu  mišljenja pulmologa ili pneumoftiziologa ili alergologa ili imunologa ili  interniste  u službi pulmologije. Za  indikaciju pod tačkom 2. mišljenje mora da sadrži vrednost postbronhodilatatornog FEV1.
605,7114711,R03AK07,"formoterol, budesonid",SYMBICORT TURBUHALER,prašak za inhalaciju,"inhalator, 1 po 60 doza (4.5mcg/doza+160mcg/doza)",AstraZeneca AB,Švedska,1597.3,4 inh.,106.48666666666666,0.35,"1. Bronhijalna astma  (J45).
2. Hronična opstruktivna bolest pluća kod odraslih kod kojih je postbronhodilatatorni FEV1≤60% (J44).",Za indikacije pod tačkom 1. i 2. lek se uvodi u terapiju na osnovu  mišljenja pulmologa ili pneumoftiziologa ili alergologa ili imunologa ili  interniste  u službi pulmologije. Za  indikaciju pod tačkom 2. mišljenje mora da sadrži vrednost postbronhodilatatornog FEV1.
606,7114610,R03AK07,"formoterol, budesonid",SYMBICORT TURBUHALER,prašak za inhalaciju,"inhalator, 1 po 120 doza (4.5mcg/doza+160mcg/doza)",AstraZeneca AB,Švedska,2922.8,4inh,97.42666666666668,0.3,"1. Bronhijalna astma  (J45).
2. Hronična opstruktivna bolest pluća kod odraslih kod kojih je postbronhodilatatorni FEV1≤60% (J44).",Za indikacije pod tačkom 1. i 2. lek se uvodi u terapiju na osnovu  mišljenja pulmologa ili pneumoftiziologa ili alergologa ili imunologa ili  interniste  u službi pulmologije. Za  indikaciju pod tačkom 2. mišljenje mora da sadrži vrednost postbronhodilatatornog FEV1.
607,7114712,R03AK07,"budesonid, formoterol",SYMBICORT TURBUHALER,prašak za inhalaciju,"inhaler, 1 po 60 doza (320 mcg + 9 mcg)",AstraZeneca AB,Švedska,2864.1,2 inh.,95.47,0.35,"1. Bronhijalna astma  (J45).
2. Hronična opstruktivna bolest pluća kod odraslih kod kojih je postbronhodilatatorni FEV1≤60% (J44).",Za indikacije pod tačkom 1. i 2. lek se uvodi u terapiju na osnovu  mišljenja pulmologa ili pneumoftiziologa ili alergologa ili imunologa ili  interniste  u službi pulmologije. Za  indikaciju pod tačkom 2. mišljenje mora da sadrži vrednost postbronhodilatatornog FEV1.
608,7114715,R03AK07,"formoterol, budesonid",SYMBICORT,suspenzija za inhalaciju pod pritiskom," inhalator pod pritiskom sa dozerom, 1 po 120 doza (4,5 mcg/doza + 160 mcg/doza)",AstraZeneca Dunkerque Production Dunkerque,Francuska,2922.8,4 inh.,97.42666666666668,0.3,"
Hronična opstruktivna bolest pluća kod odraslih kod kojih je postbronhodilatatorni FEV1≤60% (J44).","Lek se uvodi u terapiju na osnovu  mišljenja pulmologa ili pneumoftiziologa ili alergologa ili imunologa ili  interniste  u službi pulmologije.
Mišljenje mora da sadrži vrednost postbronhodilatatornog FEV1."
609,7114714,R03AK07,"formoterol, budesonid",DUORESP SPIROMAX,prašak za inhalaciju,"inhaler, 1 po 120 doza (4,5mcg/doza + 160mcg/doza)","Teva  Pharmaceuticals  Europe B.V.;
Teva Operations  Poland SP.Z.O.O;
Norton Waterford T/A Ivax Pharmaceuticals Ireland;","Holandija;
Poljska;
Irska;",2922.8,4 inh.,97.42666666666668,0.3,"1. Bronhijalna astma (J45).
2. Hronična opstruktivna bolest pluća kod odraslih kod kojih je postbronhodilatatorni FEV1<50% (J44).",Za indikacije pod tačkom 1. i 2. lek se uvodi u terapiju na osnovu  mišljenja pulmologa ili pneumoftiziologa ili alergologa ili imunologa ili  interniste  u službi pulmologije. Za  indikaciju pod tačkom 2. mišljenje mora da sadrži vrednost postbronhodilatatornog FEV1.
610,7114713,R03AK07,"formoterol, budesonid",DUORESP SPIROMAX,prašak za inhalaciju,"inhaler, 1 po 60  doza (9mcg/doza + 320mcg/doza)","Teva  Pharmaceuticals  Europe B.V.;
Teva Operations  Poland SP.Z.O.O;
Norton Waterford T/A Ivax Pharmaceuticals Ireland;","Holandija;
Poljska;
Irska;",2864.1,2 inh.,95.47,0.35,"1. Bronhijalna astma (J45).
2. Hronična opstruktivna bolest pluća kod odraslih kod kojih je postbronhodilatatorni FEV1<50% (J44).",Za indikacije pod tačkom 1. i 2. lek se uvodi u terapiju na osnovu  mišljenja pulmologa ili pneumoftiziologa ili alergologa ili imunologa ili  interniste  u službi pulmologije. Za  indikaciju pod tačkom 2. mišljenje mora da sadrži vrednost postbronhodilatatornog FEV1.
611,7114246,R03AK08,"formoterol, beklometazon",FOSTER,rastvor za inhalaciju pod pritiskom,"kontejner pod pritiskom sa ventilom za doziranje, 1 po 180 doza (6 mcg/doza + 100 mcg/doza )",Chiesi Pharmaceuticals GmbH,Austrija,4890.8,4 inh.,108.68444444444445,0.35,"1. Bronhijalna astma (J45).
2. Hronična opstruktivna bolest pluća kod odraslih kod kojih je postbronhodilatatorni FEV1<50% (J44).",Za indikacije pod tačkom 1. i 2. lek se uvodi u terapiju na osnovu  mišljenja pulmologa ili pneumoftiziologa ili alergologa ili imunologa ili  interniste  u službi pulmologije. Za  indikaciju pod tačkom 2. mišljenje mora da sadrži vrednost postbronhodilatatornog FEV1.
612,7114005,R03AK10,"vilanterol, flutikazonfuroat",RELVAR ELLIPTA,"prašak za inhalaciju, podeljen","inhaler, 1 po 30 doza (22mcg+92mcg)",Glaxo Wellcome Operations,Velika Britanija,2719.0,1 doza,90.63333333333334,0.4,"1. Bronhijalna astma  (J45).
2. Hronična opstruktivna bolest pluća kod odraslih kod kojih je postbronhodilatatorni FEV1≤60% (J44).",Za indikacije pod tačkom 1. i 2. lek se uvodi u terapiju na osnovu  mišljenja pulmologa ili pneumoftiziologa ili alergologa ili imunologa ili  interniste  u službi pulmologije. Za  indikaciju pod tačkom 2. mišljenje mora da sadrži vrednost postbronhodilatatornog FEV1.
